Bharuch, 57783
Kinnaur, 57950
Narmada, 58373
Vaishali, 58410
Hazaribagh, 58467
Muzaffarpur, 58548
Patna, 58778
Nawada, 59232
East_Nimar, 59245
Wardha, 59359
Dhule, 59502
Badgam, 59664
Pulwama, 59762
Bhavnagar, 59899
Nalanda, 59901
Srinagar, 59948
Sheohar, 60026
Amravati, 60623
Rajkot, 60832
Kawardha, 61244
Giridih, 61500
Dhanbad, 61819
Nandurbar, 62059
Jamnagar, 62169
Samastipur, 62397
Baramula, 62597
Surat, 62716
Sitamarhi, 62764
Kachchh, 62792
Rajnandgaon, 62881
Darbhanga, 62889
Chandrapur, 62894
Koriya, 62937
Navsari, 63000
Bokaro, 63068
Sheikhpura, 63253
Surguja, 63257
Jalgaon, 63539
Madhubani, 63704
Lohardaga, 64150
Yavatmal, 64362
Gadchiroli, 64597
Jamui, 64765
Amreli, 64786
Kupwara, 65130
Durg, 65233
Ranchi, 65552
Valsad, 65851
Lakhisarai, 66121
Puruliya, 66125
Akola, 66347
Begusarai, 66379
Junagadh, 66622
Deoghar, 66839
Jashpur, 67634
Gumla, 67797
Daman, 67915
Bilaspur, 67979
Supaul, 67990
Washim, 68074
Raipur, 68160
The_Dangs, 68598
Nashik, 68630
Dadra_and_Nagar_Haveli, 68798
Porbandar, 68854
Munger, 68920
Khagaria, 69816
Dhamtari, 70057
Buldana, 70634
Bankura, 70711
Dumka, 70806
Araria, 70831
Madhepura, 70836
Hingoli, 70847
Aurangabad, 70854
Banka, 71381
Korba, 71471
Mahasamund, 71671
Janjgir_-_Champa, 71881
Saharsa, 71883
Barddhaman, 72656
Godda, 72905
Sundargarh, 73274
Kanker, 73571
Purnia, 73595
Diu, 73940
Raigarh, 74428
Bhagalpur, 74585
Kargil, 74608
Ahmadnagar, 74728
Jalna, 74891
Katihar, 75419
Thane, 75567
Mumbai_Suburban, 75798
Jharsuguda, 75907
Parbhani, 76021
Kishanganj, 76091
Purbi_Singhbhum, 76161
Nuapada, 76214
Birbhum, 76650
Karimnagar, 76745
Pakaur, 76778
Mumbai, 76784
Nanded, 77223
Haora, 77329
Uttar_Dinajpur, 77995
Medinipur, 78614
Kolkata, 79063
Pashchimi_Singhbhum, 79699
Sambalpur, 79744
Bid, 79951
Medak, 80715
Murshidabad, 80791
Sahibganj, 80868
Bargarh, 81106
Debagarh, 82431
Nadia, 82782
Raigarh, 82785
Pune, 82870
Kendujhar, 83087
Jalpaiguri, 83100
Maldah, 83176
Bastar, 83349
Bidar, 83699
Nalgonda, 83908
Dantewada, 84221
Dakshin_Dinajpur, 84610
Sonapur, 84874
Hugli, 85488
North_Twenty_Four_Parganas, 85636
South_Twenty_Four_Parganas, 85636
Baleshwar, 85685
Kalahandi, 85710
Latur, 85756
Baudh, 86262
Balangir, 86582
Nabarangapur, 86835
Darjiling, 87158
Osmanabad, 87472
Mahbubnagar, 87884
Bhadrak, 88417
Solapur, 88489
Leh_Ladakh, 88500
Satara, 88508
Kurnool, 90059
Anugul, 90225
Koch_Bihar, 90506
Koraput, 90572
Gulbarga, 90775
Warangal, 90784
Jajapur, 91355
Khammam, 92161
Raichur, 92738
Kandhamal, 93310
South_Sikkim, 93379
East_Sikkim, 93469
Krishna, 93956
Kendrapara, 93981
Rayagada, 93999
Dhenkanal, 94057
Kolhapur, 94579
Cuttack, 94792
Malkangiri, 94998
Guntur, 95093
Sangli, 95349
Nayagarh, 95428
Bijapur, 95736
Anantapur, 96447
Dhubri, 97492
West_Sikkim, 97657
Khordha, 97846
Kokrajhar, 98199
Bongaigaon, 98971
West_Godavari, 99116
Jagatsinghapur, 99212
Puri, 99539
Ratnagiri, 100033
Rangareddi, 100164
Belgaum, 100178
Prakasam, 100482
Bellary, 100563
Bagalkot, 100904
Vizianagaram, 101547
Cuddapah, 102088
Gajapati, 102891
Dharwad, 102919
Goalpara, 103007
Nellore, 103249
Ganjam, 103618
Hyderabad, 103967
Koppal, 103975
Srikakulam, 104046
Barpeta, 104487
Bangalore_Rural, 104561
Sindhudurg, 105390
Nizamabad, 105473
Nalbari, 106207
Bangalore, 106619
North_Sikkim, 106903
Visakhapatnam, 107140
Kolar, 107532
Haveri, 107543
West_Garo_Hills, 107760
North_Goa, 107919
Chitradurga, 108003
Tumkur, 108160
Gadag, 108283
Kamrup, 108473
East_Garo_Hills, 110227
Darrang, 110684
South_Goa, 111018
Davanagere, 111578
Uttara_Kannada, 111937
Chittoor, 112684
Mandya, 113660
